COMPLETED_DT,LAT,LON,TOTAL_HOME_UNITS
2020-10-26,40.200031,-85.384982,1.0
2021-03-01,40.183759,-85.385515,1.0
2013-06-24,39.824594,-85.982184,4.0
2003-10-17,41.088238,-85.153568,1.0
2003-10-17,41.091333,-85.154909,1.0
2006-08-29,39.622829,-87.285782,8.0
2007-02-20,39.951142,-87.467797,1.0
2007-02-20,39.951142,-87.467797,1.0
2007-02-20,39.951142,-87.467797,1.0
2007-01-29,38.221547,-86.128963,4.0
2007-01-24,38.221547,-86.128963,2.0
2006-09-14,38.296978,-85.95321,11.0
2007-10-31,37.944909,-86.769216,24.0
2007-04-19,41.583062,-87.181173,4.0
2007-04-19,41.583019,-87.181605,4.0
2007-12-19,39.01112,-85.636378,16.0
2007-04-25,38.946952,-84.853548,10.0
2008-02-04,38.675272,-87.523491,4.0
2006-06-20,41.341622,-86.317465,1.0
2012-05-30,42.193791,-88.086787,19.0
2005-12-30,41.05929,-85.117205,1.0
2007-10-07,41.05985,-85.118878,1.0
2008-05-02,41.073635,-85.117071,1.0
2009-12-31,41.057472,-85.117794,1.0
2011-02-01,41.032215,-85.111028,1.0
2010-07-23,41.059533,-85.130057,1.0
2002-10-10,39.742459,-86.157946,1.0
1996-03-12,39.201336,-85.886915,1.0
1996-04-15,39.205354,-85.90065,1.0
1997-01-31,39.205277,-85.920095,25.0
2002-11-20,39.163568,-86.530046,11.0
2001-05-02,39.168466,-86.543736,1.0
2002-11-21,39.172345,-86.549574,1.0
2002-02-23,39.452534,-87.396168,1.0
2002-02-23,39.452185,-87.399263,1.0
2002-02-23,39.45185,-87.39925,1.0
2002-02-23,39.450934,-87.400594,1.0
2002-02-23,39.450155,-87.400171,1.0
2002-02-23,39.454639,-87.390809,1.0
2002-02-23,39.458113,-87.393162,1.0
2002-04-10,39.458982,-87.392013,1.0
2002-02-23,39.458323,-87.392737,1.0
2003-12-19,39.468683,-87.393305,7.0
2002-10-16,39.800374,-86.108993,1.0
2002-10-15,39.799537,-86.110345,1.0
2002-10-15,39.799773,-86.110355,1.0
2002-10-15,39.80042,-86.110362,1.0
2007-01-05,39.622829,-87.285782,4.0
2008-05-12,39.679176,-85.125672,16.0
2008-05-09,39.294214,-85.203962,11.0
2005-11-08,41.599669,-86.718215,1.0
2004-12-28,41.07294,-85.117044,1.0
2006-02-06,39.178174,-87.397596,18.0
2021-09-14,41.110018,-85.130074,5.0
2022-06-14,41.093566,-85.14614,3.0
1999-03-08,41.603712,-87.349926,10.0
1999-03-11,41.603736,-87.344394,7.0
2005-09-06,41.597731,-87.260856,88.0
2003-01-31,41.60129,-87.326784,15.0
2003-01-31,41.600551,-87.326015,29.0
2011-10-19,41.601893,-87.335594,47.0
2011-11-21,41.596393,-87.266379,100.0
2019-08-23,41.598381,-87.337329,10.0
2014-02-28,41.582152,-87.351607,6.0
2014-04-22,41.616855,-87.223993,4.0
2011-08-01,40.105405,-85.69041,1.0
2011-08-01,40.105405,-85.690447,1.0
2011-08-01,40.104683,-85.690153,1.0
2011-08-01,40.104671,-85.690255,1.0
2014-07-22,40.105405,-85.690447,1.0
1994-11-01,40.416248,-86.880921,2.0
1994-11-01,40.425841,-86.887159,3.0
2007-04-09,37.148917,-88.718089,42.0
2006-04-18,41.120283,-87.846613,1.0
2006-04-18,41.122288,-87.841999,1.0
2006-04-27,41.113957,-87.840762,1.0
2003-12-30,41.076457,-85.152036,6.0
2003-10-17,41.050258,-85.123448,1.0
2003-12-30,41.088556,-85.1222,4.0
2019-10-30,41.07191,-85.098352,1.0
2004-07-20,41.082799,-85.157995,2.0
2005-08-09,41.05329,-85.115254,1.0
2005-10-04,41.085182,-85.146553,1.0
2005-08-09,41.054331,-85.110297,1.0
2005-08-09,41.055047,-85.115878,1.0
2005-08-09,41.044256,-85.116566,1.0
2005-09-21,41.062541,-85.149457,1.0
2005-10-04,41.089217,-85.144656,1.0
2005-08-09,41.04112,-85.119171,1.0
2005-08-09,41.040768,-85.116885,1.0
2005-08-09,41.05136,-85.124879,1.0
2019-08-22,41.881094,-87.993516,14.0
2021-01-27,41.984735,-88.291471,20.0
2020-09-14,42.217148,-88.253258,17.0
2020-06-15,41.907573,-87.900929,15.0
2001-12-27,40.099892,-85.683458,2.0
2002-12-31,40.106036,-85.692147,1.0
2007-04-16,40.099019,-85.702922,9.0
1998-01-15,37.961411,-87.556597,1.0
1998-01-15,37.961872,-87.555514,1.0
1997-01-30,39.207673,-85.90998,1.0
1997-01-23,39.251531,-85.944808,1.0
1999-06-22,39.481658,-86.056501,4.0
2001-09-17,39.348305,-85.491583,10.0
1998-06-11,39.924322,-85.368644,20.0
1996-03-15,39.633009,-86.848515,2.0
1997-04-10,39.635138,-86.855607,4.0
1997-09-30,41.67145,-85.965677,2.0
2002-09-03,37.813555,-88.927337,1.0
2003-06-04,42.290055,-89.594518,1.0
2003-06-04,42.252133,-90.271611,4.0
2003-09-09,40.911232,-90.63728,2.0
2003-02-26,42.290492,-89.619148,1.0
2006-06-20,41.350177,-86.311427,1.0
2007-06-25,40.541255,-85.659584,11.0
2007-06-01,41.052331,-86.212634,11.0
2007-11-08,38.648363,-86.453661,11.0
1995-02-15,40.212095,-85.369323,1.0
1994-12-22,40.176446,-85.403516,1.0
1994-12-22,40.206267,-85.366516,1.0
1998-09-10,41.675665,-86.255839,25.0
1996-05-16,41.66919,-86.243066,1.0
2004-02-27,42.335215,-90.126095,1.0
2003-11-14,42.253852,-90.280109,1.0
2005-04-28,39.994191,-85.736681,8.0
2005-03-11,41.14972,-85.471455,8.0
2004-06-28,39.279851,-87.113896,33.0
2004-05-06,41.663412,-86.244188,9.0
2005-01-14,41.459323,-85.590765,6.0
2004-10-28,41.681955,-85.968019,10.0
2005-11-23,38.988631,-87.087609,10.0
2005-08-19,38.296091,-85.953948,11.0
2006-12-14,40.486779,-85.608858,11.0
2005-07-19,39.645293,-86.838466,1.0
2005-07-19,39.64453,-86.839474,1.0
2004-12-08,41.58654,-85.850096,9.0
2005-07-14,39.777583,-87.232128,1.0
2005-07-20,39.777549,-87.23256,1.0
2005-07-18,39.777973,-87.232102,1.0
2005-07-18,39.778043,-87.231676,1.0
2005-05-03,39.068631,-85.255596,12.0
2012-08-10,39.770381,-86.081967,11.0
2013-07-16,39.798504,-86.132334,1.0
1999-11-30,41.029626,-85.085501,1.0
2010-12-31,41.058498,-85.120191,1.0
2010-03-18,41.398286,-87.372235,7.0
2012-05-08,41.398287,-87.37244,8.0
2013-09-24,41.490906,-87.345966,2.0
2010-03-15,37.807202,-89.023844,1.0
2010-03-23,37.899043,-89.049009,1.0
2012-01-13,41.536212,-88.2073,25.0
2010-06-25,41.118521,-87.869956,4.0
2010-06-25,37.79684,-89.026818,1.0
2010-05-13,37.809605,-89.040532,1.0
2010-05-26,37.894341,-89.054814,1.0
2010-06-16,37.895166,-89.058284,1.0
2010-06-16,41.776243,-89.703322,1.0
2010-05-26,37.810272,-89.031396,1.0
2010-09-27,42.291534,-89.606814,1.0
2013-11-21,39.794182,-86.14213,1.0
1996-02-26,39.772491,-86.137034,2.0
2004-10-27,39.792685,-86.108498,2.0
1995-11-07,39.80367,-86.137083,2.0
1995-12-04,39.803506,-86.137881,2.0
1995-03-17,39.775631,-86.11682,10.0
1995-11-07,39.7881,-86.125773,2.0
1994-11-01,40.422877,-86.885581,6.0
1994-11-01,40.406249,-86.87692,5.0
1994-11-01,40.421943,-86.890888,2.0
1994-11-01,40.421714,-86.887344,2.0
1994-11-01,40.417158,-86.88789,1.0
1998-01-15,37.960678,-87.56222,1.0
1998-01-15,37.960678,-87.562196,1.0
1999-06-01,37.966752,-87.554307,1.0
1998-12-29,37.979133,-87.574642,1.0
1999-08-04,37.957387,-87.562844,4.0
2001-01-10,37.981143,-87.566051,20.0
1998-11-19,37.972534,-87.560193,3.0
1998-05-08,37.97252,-87.554682,10.0
2003-03-13,37.978393,-87.568332,6.0
1999-08-01,37.970617,-87.56169,16.0
2013-08-15,39.452363,-87.396596,1.0
2013-08-15,39.451017,-87.396132,1.0
2013-08-15,39.480135,-87.390699,1.0
2011-08-31,37.996266,-87.584617,8.0
2012-08-13,37.967692,-87.556332,2.0
2014-03-10,37.961723,-87.544907,1.0
2015-03-04,37.955811,-87.554943,8.0
2015-09-01,37.981388,-87.566047,2.0
2016-02-17,37.981199,-87.56605,1.0
2014-09-10,41.534847,-86.422231,10.0
1994-02-03,39.770021,-86.12759,1.0
2008-01-07,37.810265,-89.042436,1.0
2008-04-16,39.920604,-91.403506,1.0
2005-01-11,39.939791,-91.408139,2.0
2004-07-09,37.798809,-89.032694,1.0
2004-07-09,37.810145,-89.023902,1.0
2004-02-20,42.503493,-90.095838,4.0
2004-03-17,41.127014,-87.839361,1.0
2004-03-17,41.12733,-87.839434,1.0
2004-03-17,41.123758,-87.842021,1.0
2004-03-17,41.114923,-87.872686,3.0
2004-06-14,42.3076,-89.647954,2.0
2008-06-16,37.968376,-87.559282,1.0
2008-06-16,37.955756,-87.54685,1.0
2008-06-16,37.960931,-87.550237,1.0
2000-04-12,41.054855,-85.119286,1.0
2005-05-11,39.780185,-86.123509,1.0
2005-05-11,39.780211,-86.123509,1.0
2005-05-01,39.767904,-86.138811,8.0
2005-05-11,39.771896,-86.121631,1.0
2005-05-11,39.786063,-86.123576,1.0
2020-05-08,41.759487,-88.440104,7.0
2021-04-22,39.816315,-89.602485,9.0
2007-06-07,37.875593,-89.113058,1.0
1999-02-04,37.902149,-88.925132,1.0
2013-03-05,41.490906,-87.345966,1.0
2018-08-31,41.479316,-87.337021,5.0
2018-08-31,41.422313,-87.365709,2.0
2021-10-21,41.487123,-87.521988,10.0
1994-12-14,40.421989,-86.88399,5.0
1996-04-18,40.487279,-86.127524,4.0
2002-04-12,41.512833,-90.47558,1.0
2002-01-25,40.457834,-90.671574,1.0
2002-04-02,39.944178,-91.403067,4.0
2002-04-01,39.94205,-91.405816,4.0
2002-01-07,40.461691,-90.664428,1.0
2002-01-28,40.450693,-90.678906,1.0
2002-07-02,39.942935,-91.41016,4.0
2002-08-27,40.454917,-90.682524,1.0
2023-06-07,39.769471,-86.093504,10.0
2023-06-07,39.765934,-86.137999,11.0
1996-10-28,40.414022,-86.890217,3.0
1998-12-09,40.414598,-86.88959,2.0
1994-03-29,40.191567,-85.374972,2.0
1996-07-24,40.191567,-85.374889,2.0
2002-07-01,40.540389,-85.659576,2.0
2001-09-19,40.761006,-86.340538,2.0
2003-08-22,38.774706,-87.312976,4.0
2003-01-03,37.96768,-87.553747,1.0
2004-04-25,37.971408,-87.551189,1.0
2004-05-27,37.968271,-87.554825,2.0
2010-12-22,37.953334,-87.558658,2.0
2010-06-14,37.973556,-87.558979,26.0
2009-11-24,37.985907,-87.572751,3.0
2011-06-28,37.950395,-87.554458,2.0
2013-08-29,37.960654,-87.55895,1.0
2014-03-11,37.961727,-87.54529,1.0
2013-06-12,37.954289,-87.557094,1.0
2013-07-12,37.980894,-87.566069,27.0
2014-03-10,37.953777,-87.558234,1.0
2004-10-15,39.802208,-86.105459,1.0
2015-09-24,39.075407,-95.667122,1.0
2017-10-23,39.056346,-95.685861,2.0
2017-10-20,39.056346,-95.685861,1.0
2017-10-23,39.042351,-95.681049,1.0
2008-06-02,42.276408,-89.567499,1.0
2006-09-25,39.941351,-91.410169,2.0
2012-01-25,41.498344,-90.514874,1.0
2012-01-18,37.811935,-89.02513,2.0
2012-01-04,41.497651,-90.514534,2.0
2012-02-06,41.498395,-90.514872,2.0
2008-04-03,39.923825,-91.405794,2.0
2008-01-07,37.798553,-89.037809,1.0
2008-04-30,42.293302,-89.632765,1.0
2008-04-30,42.292841,-89.626687,2.0
2008-04-30,42.300984,-89.604435,4.0
2008-05-16,39.933004,-91.401136,2.0
2008-03-24,41.125727,-87.851253,1.0
2008-04-03,41.118049,-87.851121,1.0
2008-04-03,41.11406,-87.840293,1.0
2008-01-07,37.807413,-89.03954,1.0
2008-03-04,41.117324,-87.853873,2.0
2008-04-03,41.116768,-87.854388,1.0
2008-03-24,41.126421,-87.839956,1.0
2008-03-24,41.109063,-87.873876,2.0
2012-05-16,39.948149,-91.388556,1.0
2012-05-03,41.768789,-89.687025,1.0
2010-03-19,40.192605,-85.385298,10.0
2010-12-23,40.181162,-85.411094,2.0
2010-03-04,40.186627,-85.371943,1.0
2003-12-19,39.454688,-87.395363,1.0
2003-12-19,39.454625,-87.395361,1.0
2013-01-02,39.799933,-86.210307,27.0
2013-09-12,39.781189,-86.113095,4.0
1999-02-04,37.902817,-88.928758,1.0
1999-04-30,37.895191,-88.91665,1.0
1999-05-07,37.893578,-88.935001,1.0
1999-03-22,37.898668,-88.934305,1.0
1999-05-26,37.893468,-88.926892,1.0
1999-03-31,37.894519,-88.937808,1.0
1999-05-17,37.900287,-88.92915,1.0
1999-04-14,37.8952,-88.935002,1.0
1999-04-06,37.90224,-88.929934,1.0
1999-05-17,37.894294,-88.909307,1.0
1999-09-09,37.902191,-88.916571,1.0
1999-09-09,37.901803,-88.938438,1.0
2001-11-05,39.460927,-87.396281,1.0
2001-11-05,39.460086,-87.396706,1.0
2001-11-05,39.457201,-87.393162,1.0
2001-11-05,39.482626,-87.387027,1.0
2001-11-05,39.496441,-87.389507,1.0
2001-11-05,39.490465,-87.38591,1.0
2001-11-15,39.461796,-87.390852,1.0
2017-06-27,37.963044,-87.551864,1.0
2017-12-13,37.960217,-87.554273,2.0
2002-10-12,39.742456,-86.157868,1.0
2002-10-14,39.801803,-86.106977,1.0
2003-05-05,41.059814,-85.124474,6.0
2003-05-05,41.059799,-85.124473,6.0
2002-12-03,38.169509,-86.995556,39.0
2002-08-10,39.841353,-85.778046,4.0
2002-08-07,41.709467,-86.910644,1.0
2004-01-09,41.966361,-91.666318,1.0
2004-01-09,41.964892,-91.672457,1.0
2004-10-21,41.982472,-91.651869,1.0
2006-03-27,41.941879,-91.680489,20.0
2004-10-21,41.99145,-91.651611,1.0
2004-10-06,41.972893,-91.672567,1.0
2009-06-30,41.984253,-91.656238,8.0
1998-09-08,47.247994,-88.462186,1.0
1998-05-06,47.251024,-88.452948,3.0
2009-04-07,41.537307,-93.605553,2.0
2009-04-07,41.644273,-93.685197,2.0
2009-04-07,41.644292,-93.685194,2.0
2009-04-07,41.644326,-93.685188,2.0
2009-04-07,41.644379,-93.68518,2.0
2012-11-30,41.657678,-91.516546,1.0
2012-11-30,41.666999,-91.528012,1.0
2007-06-06,39.645293,-86.839024,2.0
2007-05-31,39.644073,-86.840667,1.0
2007-06-06,39.651365,-86.871319,1.0
2006-04-18,41.12506,-87.845298,1.0
2006-09-11,37.994336,-88.90771,1.0
2006-07-31,38.006666,-88.918815,1.0
2006-09-26,41.117331,-87.881379,2.0
2006-04-18,41.117306,-87.881442,2.0
2009-06-29,41.243708,-89.92807,17.0
2006-09-11,41.492427,-90.563768,1.0
2006-09-08,37.993372,-88.928802,1.0
2006-09-11,37.994504,-88.929239,1.0
2006-09-14,37.880606,-89.111681,1.0
2006-12-13,37.881908,-89.110295,1.0
2006-10-03,37.87807,-89.111385,1.0
2006-09-08,37.88059,-89.117866,1.0
1995-07-05,39.456542,-87.393903,1.0
1996-10-07,39.460365,-87.392792,1.0
1996-10-07,39.453169,-87.398858,1.0
1996-10-07,39.460366,-87.391591,1.0
1999-07-26,39.496306,-87.389505,1.0
1999-07-26,39.496364,-87.389506,1.0
2005-03-05,39.775009,-86.123499,1.0
2005-05-11,39.768551,-86.123166,1.0
2005-05-11,39.768588,-86.123168,1.0
2005-05-11,39.771991,-86.129774,1.0
2016-09-26,39.750512,-86.149278,1.0
2013-08-26,39.785916,-86.214377,1.0
2013-08-26,39.788746,-86.20938,1.0
2012-12-21,39.809213,-86.10597,1.0
2013-09-16,39.842423,-86.067343,11.0
2014-02-04,39.748484,-86.15891,2.0
2013-09-06,39.80591,-86.10822,1.0
2014-04-28,39.77475,-86.205412,11.0
2014-06-26,39.815457,-86.158902,10.0
2013-08-27,39.786882,-86.215591,1.0
2015-08-14,39.774028,-86.226623,12.0
2004-08-17,40.90618,-90.632604,1.0
2004-08-30,37.799683,-89.03885,1.0
2003-06-26,37.802899,-89.030998,1.0
1998-09-03,40.186554,-85.366327,1.0
1994-12-22,40.193217,-85.371042,2.0
1998-08-21,40.184122,-85.387278,2.0
2000-04-12,41.069362,-85.104426,1.0
2019-10-30,41.052322,-85.132799,1.0
1999-11-30,41.025802,-85.092857,1.0
1998-05-14,40.14264,-87.635743,3.0
1997-06-19,39.450409,-87.394909,1.0
2004-06-11,39.450244,-87.394911,1.0
2002-10-14,39.799773,-86.110355,1.0
2002-10-14,39.799832,-86.114523,1.0
2002-02-19,41.498616,-90.585371,1.0
2002-02-19,41.507377,-90.562799,8.0
2001-10-04,40.13349,-87.633457,1.0
2001-10-04,40.129122,-87.632872,2.0
2001-10-04,40.129147,-87.632873,2.0
2001-12-12,40.127617,-87.635343,2.0
2001-09-26,42.374083,-89.633711,1.0
2001-09-25,42.253636,-90.279329,1.0
2001-09-25,42.25237,-90.272963,4.0
2006-06-27,42.252541,-89.080033,46.0
2001-03-05,37.975886,-89.052188,1.0
2005-03-21,39.404692,-86.44654,10.0
2006-05-09,38.705124,-85.788664,10.0
2003-12-05,38.59559,-86.08112,19.0
2004-07-16,39.246029,-84.886857,8.0
2005-01-03,39.07186,-85.255041,8.0
2004-03-17,41.348863,-85.139527,8.0
2004-03-09,39.762936,-86.206678,6.0
2012-11-07,40.192508,-85.380213,16.0
2005-07-08,41.659598,-86.249734,15.0
2005-07-08,41.680838,-86.251846,24.0
2008-11-25,38.372801,-86.34323,9.0
2007-07-31,39.675285,-86.752971,1.0
2007-07-31,39.633522,-86.848515,1.0
2008-06-25,41.583048,-87.181647,4.0
2008-06-25,41.557491,-87.199483,2.0
2010-03-01,41.545091,-87.332981,1.0
2010-03-01,41.581311,-87.357035,1.0
2009-07-08,41.583122,-87.353873,1.0
2009-04-06,41.583273,-87.357268,1.0
2010-03-01,41.52493,-87.335821,2.0
2009-07-08,41.58374,-87.35727,1.0
2008-06-03,39.646058,-86.866125,1.0
2008-02-04,38.674463,-87.531635,5.0
2008-05-22,41.586296,-85.83286,5.0
2006-12-27,37.879541,-89.115708,1.0
2012-01-12,38.705038,-90.149045,6.0
2010-11-16,41.505162,-90.524824,1.0
2010-09-24,39.928914,-91.401869,2.0
2012-01-19,40.933453,-90.640611,5.0
2001-11-15,39.460366,-87.392583,1.0
2001-11-15,39.460366,-87.391513,1.0
2013-06-04,41.06307,-85.124176,5.0
2012-05-23,41.059493,-85.118431,10.0
2017-11-13,41.066051,-85.117517,12.0
1994-10-31,40.422896,-86.888512,2.0
1995-10-23,40.425438,-86.87879,3.0
1999-09-01,40.428463,-86.889733,1.0
1999-09-01,40.431,-86.883335,2.0
1999-09-01,40.428075,-86.890944,2.0
1999-09-01,40.43275,-86.884444,1.0
1999-09-01,40.425238,-86.882364,11.0
1999-09-01,40.430427,-86.881823,2.0
1999-09-01,40.426948,-86.888522,2.0
1999-09-01,40.431908,-86.882242,1.0
1999-09-01,40.426929,-86.888522,2.0
1999-09-01,40.426251,-86.884788,28.0
2001-06-27,40.420524,-86.888514,20.0
2002-04-15,41.053968,-85.138954,1.0
2001-10-30,41.068196,-85.135876,1.0
2002-11-18,41.060011,-85.14405,1.0
2003-01-28,41.078384,-85.1464,12.0
2001-01-08,41.672748,-85.961633,1.0
2001-01-08,41.670381,-85.960134,1.0
2016-01-21,38.166691,-86.988837,11.0
2015-09-25,39.627889,-87.414454,9.0
2017-06-27,38.678561,-87.526793,9.0
2015-04-13,39.297017,-85.220085,9.0
2017-01-10,38.490753,-87.280457,9.0
1997-06-19,39.450134,-87.394913,1.0
1997-06-19,39.450076,-87.394913,1.0
1998-08-19,39.454542,-87.392849,1.0
1998-08-19,39.451647,-87.402851,1.0
1996-03-15,39.450131,-87.396151,1.0
1995-12-01,39.450121,-87.398805,1.0
1996-10-04,39.497311,-87.391824,1.0
1996-10-04,39.497312,-87.389948,1.0
1996-10-04,39.500348,-87.393419,1.0
1996-10-04,39.496506,-87.391834,1.0
1996-10-04,39.486167,-87.382857,1.0
1996-10-04,39.503749,-87.3836,1.0
2003-06-04,42.411947,-90.428211,3.0
2003-06-04,42.293097,-89.614653,2.0
2003-08-18,40.126892,-87.63439,2.0
2004-10-07,37.90145,-88.947379,42.0
2003-07-21,37.814094,-88.931248,1.0
2004-12-29,41.341447,-89.116795,54.0
2006-03-10,39.296499,-85.226843,51.0
2006-03-31,38.804579,-87.152538,18.0
2005-07-29,40.446831,-86.126888,13.0
2004-11-01,39.802124,-86.067012,24.0
1994-08-10,39.809474,-86.14629,1.0
2005-07-06,41.669254,-86.243066,2.0
1998-04-29,41.680838,-86.251846,12.0
2005-07-11,41.676082,-86.265455,8.0
2005-06-14,41.70573,-86.520347,25.0
2005-11-10,41.466002,-86.490154,2.0
2006-05-05,41.465062,-86.490861,2.0
2006-05-05,41.466376,-86.48923,1.0
2006-05-31,41.463845,-86.491482,2.0
2005-10-17,41.675236,-86.263565,2.0
2006-05-09,41.464028,-86.492195,1.0
2006-05-09,41.46519,-86.49126,2.0
2006-03-17,41.529183,-86.273321,8.0
2001-05-18,37.969894,-89.051173,1.0
2001-05-22,37.971322,-89.046004,1.0
2000-12-12,37.966503,-89.055603,1.0
2003-10-16,38.723428,-88.072978,41.0
2002-07-26,41.359171,-89.464311,36.0
2002-04-12,41.492719,-90.522345,1.0
2002-04-12,41.495964,-90.521992,2.0
1999-11-30,41.049218,-85.108966,1.0
1999-11-30,41.024818,-85.083676,1.0
2017-06-08,41.70573,-86.520347,25.0
2016-05-04,41.681789,-86.261171,1.0
2014-03-24,41.050265,-85.119642,1.0
2013-08-12,41.061302,-85.148858,2.0
2014-03-24,41.062421,-85.144894,4.0
2014-01-22,41.094387,-85.146334,1.0
2013-12-12,41.083944,-85.127958,1.0
2014-01-29,41.060846,-85.131181,1.0
2015-05-13,41.053893,-85.127705,1.0
2014-01-22,41.096934,-85.149044,1.0
2015-05-13,41.066558,-85.156082,1.0
2014-01-22,41.087416,-85.1561,1.0
2013-12-30,41.096221,-85.15014,1.0
2013-12-30,41.094214,-85.146297,2.0
2013-12-13,41.053139,-85.128884,1.0
1998-11-30,37.966568,-89.054894,1.0
1998-11-30,37.976351,-89.055969,1.0
1999-02-23,37.966457,-89.054477,1.0
1999-02-23,37.979046,-89.057198,1.0
1999-09-08,37.967366,-89.05159,1.0
1999-09-10,37.967699,-89.05226,2.0
2004-03-09,39.768567,-86.206745,6.0
1994-12-22,40.185458,-85.378497,2.0
1996-04-19,40.191594,-85.376937,2.0
1995-05-26,40.18357,-85.407484,10.0
1998-08-28,40.208843,-85.370193,1.0
2012-01-04,41.781114,-89.690136,2.0
2012-07-03,39.273214,-89.884384,12.0
2012-09-13,41.294989,-89.054589,50.0
2012-09-06,40.501084,-89.010799,12.0
2012-01-18,37.805419,-89.033321,1.0
2012-07-09,41.501784,-90.521626,2.0
2012-07-10,41.500212,-90.517288,2.0
2012-07-09,41.495965,-90.521881,2.0
2012-06-28,39.937046,-91.394964,3.0
2012-06-05,39.936851,-91.406389,3.0
2000-03-13,39.776993,-86.197146,8.0
2000-03-13,39.776993,-86.197146,12.0
1999-09-24,39.803552,-86.175915,44.0
2004-09-17,39.803552,-86.175915,11.0
2000-02-03,39.751018,-86.189611,12.0
2000-02-03,39.751018,-86.189611,5.0
2002-10-15,39.801053,-86.110369,1.0
2002-10-15,39.799832,-86.114523,1.0
2000-04-29,39.845229,-86.137568,50.0
2002-10-15,39.76714,-86.154445,1.0
1999-10-29,42.290191,-89.611205,2.0
1999-10-29,42.294419,-89.629447,3.0
1997-05-19,39.813194,-86.144722,2.0
2004-11-01,39.796041,-86.342166,110.0
1996-03-19,39.7858,-86.16926,44.0
1996-06-10,39.778629,-86.152894,29.0
1996-04-18,39.7858,-86.16926,44.0
2004-10-27,39.775631,-86.11682,10.0
1995-01-10,39.807591,-86.117773,8.0
1999-02-10,39.805883,-86.112996,9.0
1994-11-01,39.792727,-86.147322,4.0
1995-02-07,39.809045,-86.17104,2.0
1994-12-28,39.807809,-86.160393,2.0
1994-12-28,39.804424,-86.165336,4.0
2004-11-01,39.809442,-86.153397,7.0
1996-04-18,39.773222,-86.130902,2.0
1995-12-04,39.786307,-86.126396,2.0
1996-12-19,39.166943,-86.55209,5.0
1997-01-24,39.166943,-86.552513,7.0
2000-06-13,39.143936,-86.543918,1.0
2000-05-19,39.176615,-86.539897,1.0
2013-05-09,39.145754,-86.516492,4.0
2014-03-06,39.137412,-86.527128,10.0
2003-12-19,39.45461,-87.396176,1.0
2003-12-19,39.452354,-87.395349,1.0
2018-01-30,41.657524,-86.263006,32.0
2016-05-25,41.680304,-86.261487,1.0
2016-05-25,41.680423,-86.261487,1.0
2016-05-25,41.680928,-86.262569,1.0
2021-06-11,41.677509,-86.258221,6.0
2023-06-14,41.690193,-86.206293,22.0
1995-07-05,39.49762,-87.391822,1.0
1995-07-05,39.472843,-87.393712,1.0
1995-07-05,39.460365,-87.39274,1.0
1995-07-05,39.501029,-87.393421,1.0
1995-07-05,39.497414,-87.391823,1.0
1995-07-05,39.472843,-87.393504,1.0
1995-07-05,39.450081,-87.396151,1.0
1995-07-05,39.460365,-87.392661,1.0
1995-07-05,39.450161,-87.398805,1.0
2002-12-12,40.12753,-87.634396,3.0
2002-12-12,40.129694,-87.637008,1.0
2003-03-25,39.48784,-88.189656,95.0
2003-01-17,40.131766,-87.632923,4.0
2003-02-18,37.822657,-88.924762,1.0
2003-05-06,37.821048,-88.921505,1.0
2020-03-25,37.952229,-87.562322,1.0
2021-07-06,37.9695,-87.559888,1.0
1998-08-28,40.1854,-85.386675,14.0
1999-08-13,40.191977,-85.380112,2.0
1998-08-28,40.193843,-85.387862,4.0
1998-08-20,40.176773,-85.403497,3.0
1994-03-02,40.183206,-85.374764,1.0
1995-03-02,40.18772,-85.372705,1.0
1999-08-16,40.169134,-85.383152,1.0
1998-08-20,40.19841,-85.385012,2.0
1996-04-12,40.190885,-85.374829,1.0
1998-08-28,40.190633,-85.380905,2.0
1998-08-20,40.181844,-85.390339,1.0
1998-08-20,40.181845,-85.393047,1.0
2013-12-12,41.054763,-85.107924,1.0
2009-08-17,39.213583,-85.917461,1.0
2009-10-02,39.195016,-85.904339,1.0
2010-09-29,38.467685,-85.947402,16.0
2010-03-01,41.597658,-87.339847,2.0
2001-01-08,41.672651,-85.966699,1.0
2001-01-08,41.673743,-85.966541,1.0
2002-10-23,42.054158,-88.334608,30.0
2001-09-26,42.297967,-89.630799,4.0
2007-04-09,41.117406,-87.881381,2.0
2006-12-13,37.947901,-89.114637,1.0
2007-01-18,38.001949,-88.921925,1.0
2007-01-18,37.995571,-88.926136,1.0
2005-05-11,39.772046,-86.129775,1.0
2005-05-11,39.769494,-86.130416,1.0
2005-05-11,39.771544,-86.114328,1.0
2005-05-11,39.771559,-86.114328,1.0
2005-05-11,39.767308,-86.109236,1.0
2005-05-11,39.774712,-86.125098,1.0
2005-03-15,39.782663,-86.117216,1.0
2005-03-15,39.780085,-86.119742,1.0
2002-10-21,39.780139,-86.119742,1.0
2005-05-11,39.783195,-86.12274,1.0
2005-05-11,39.780425,-86.112884,1.0
2005-05-11,39.770348,-86.128113,1.0
2010-03-15,37.806451,-89.029697,1.0
2010-03-15,37.801955,-89.035828,1.0
2010-03-15,37.893245,-89.053888,1.0
2010-09-24,39.942667,-91.409736,2.0
2010-11-05,41.114674,-87.863774,2.0
2010-10-29,41.111463,-87.845746,1.0
2010-03-15,37.89585,-89.050091,1.0
2010-09-01,42.292603,-89.620097,2.0
2012-01-11,41.957939,-87.797462,32.0
2011-10-17,41.332166,-89.209592,50.0
